actual,predicted,predict_proba
N,S,0.8410062
N,Q,0.94658905
N,S,0.91705716
N,Q,0.97834307
N,S,0.8602385
N,Q,0.9932881
N,Q,0.98426557
N,Q,0.8627716
N,S,0.69885
N,S,0.65915734
N,Q,0.94973814
N,Q,0.9419396
N,S,0.87023956
N,S,0.74778384
N,Q,0.99038005
N,S,0.59305954
N,S,0.73640364
N,S,0.76605076
N,Y,0.742709
N,S,0.97433215
N,Q,0.9984457
N,S,0.6303193
N,S,0.3921078
N,Q,0.49149185
N,Q,0.8654136
N,Q,0.98800606
N,S,0.8593547
N,S,0.6834161
N,Y,0.8571175
N,Q,0.99969554
N,S,0.92197776
N,S,0.64979696
N,Q,0.6985591
N,S,0.5992573
N,S,0.6456125
N,Q,0.951981
N,S,0.88893646
N,S,0.9051806
N,Q,0.992897
N,Y,0.6067633
N,Y,0.4262845
N,Q,0.8827248
N,Q,0.5085144
N,S,0.88879216
N,Q,0.99105716
N,S,0.90769845
N,Q,0.9764969
N,Q,0.7686728
N,S,0.8084062
N,Q,0.99815935
N,S,0.81275994
N,S,0.8217102
N,Q,0.98407334
N,S,0.70876175
N,Y,0.55947715
N,Q,0.992935
N,S,0.9447522
N,S,0.49976254
N,S,0.65711814
N,S,0.8032826
N,Q,0.9974632
N,S,0.9395901
N,S,0.7919901
N,H,0.99999464
N,Q,0.50648063
N,Q,0.75221854
N,Y,0.48307106
N,Y,0.4877818
N,S,0.8372022
N,S,0.96849346
N,S,0.559782
N,Q,0.4854214
N,S,0.7922841
N,Y,0.8257685
N,Q,0.39461192
N,S,0.7617869
N,S,0.63056415
N,S,0.96760744
N,Q,0.9650109
N,S,0.82535446
N,S,0.7517296
N,S,0.88795006
N,Y,0.8761146
N,S,0.89454085
N,Q,0.9971819
N,S,0.6991442
N,Q,0.7774172
N,Q,0.5046301
N,S,0.6367179
N,S,0.75458825
N,Q,0.99922085
N,S,0.9463806
N,S,0.905551
N,S,0.87348753
N,Q,0.5941842
N,S,0.67436355
N,S,0.8985519
N,Q,0.8142324
N,Y,0.47288364
N,S,0.8695246
N,S,0.808929
N,Q,0.9703936
N,Y,0.7001906
N,S,0.44841707
N,S,0.6204916
N,S,0.5627211
N,Q,0.9983026
N,S,0.8541416
N,S,0.8743708
N,Q,0.85708165
N,Y,0.42308578
N,Q,0.9956441
N,S,0.61199194
N,Y,0.816715
N,S,0.7874584
N,S,0.7677276
N,Y,0.40990856
N,Q,0.99687815
N,S,0.6025573
N,Y,0.828108
N,S,0.67599255
N,S,0.77854043
N,Y,0.7604777
N,Q,0.9960543
N,S,0.8784576
N,Q,0.9718309
N,S,0.8466804
N,Q,0.9267422
N,S,0.5351691
N,S,0.90550935
N,S,0.6397177
N,Q,0.7667964
N,S,0.55895627
N,S,0.74288774
N,Y,0.47406942
N,Q,0.9799958
N,S,0.8390855
N,Q,0.8327189
N,S,0.89494705
N,Y,0.88067085
N,S,0.972313
N,Q,0.9971148
N,Q,0.99458694
N,Q,0.9505194
N,Y,0.2947681
N,S,0.9784112
N,S,0.8652465
N,Y,0.6020816
N,Y,0.74811196
N,Q,0.77120554
N,S,0.8398071
N,Q,0.4761676
N,Y,0.52900785
N,S,0.8570357
N,S,0.7854223
N,S,0.7609723
N,S,0.8984125
N,Q,0.953466
N,S,0.7695738
N,S,0.57493675
N,Y,0.5373776
N,S,0.88113874
N,S,0.6255371
N,S,0.7300205
N,Y,0.7126777
N,Q,0.9745131
N,A,0.49402624
N,S,0.8176494
N,Q,0.9101827
N,S,0.6884264
N,Q,0.57886904
N,Y,0.61217105
N,Q,0.74052215
N,Q,0.9978758
N,Y,0.8097241
N,S,0.37376773
N,Y,0.80745804
N,Y,0.75859904
N,Q,0.56121945
N,Q,0.5933494
N,Y,0.9317041
N,Q,0.9323312
N,Q,0.7112705
N,S,0.8328029
N,Y,0.3359656
N,S,0.6354179
N,S,0.4488439
N,Q,0.9943545
N,Y,0.65889114
N,S,0.92954755
N,Q,0.9883846
N,Y,0.73830175
N,Y,0.35497004
N,Y,0.64712894
N,Q,0.997681
N,S,0.5232328
N,Q,0.7713209
N,S,0.69634527
N,Y,0.5645531
N,S,0.7970876
N,Q,0.47569293
N,S,0.83627045
N,Q,0.5737418
N,Q,0.9126669
N,Q,0.4773257
N,Q,0.81350106
N,Y,0.63975555
N,S,0.93288463
N,S,0.80890006
N,Y,0.73248535
N,S,0.49981624
N,S,0.7014954
N,S,0.8434299
N,S,0.5715783
N,S,0.6896113
N,S,0.70861995
N,S,0.6287882
N,Y,0.7307855
N,Y,0.51750225
N,Q,0.73636997
O,Q,0.5557114
O,Q,0.9963922
O,Q,0.8854225
O,Y,0.63209325
O,Q,0.9993555
O,Q,0.9272608
O,Q,0.99859196
O,O,0.9605666
O,O,0.9885697
O,Q,0.6034654
O,Q,0.9930258
O,O,0.49479595
O,Q,0.4645499
O,Q,0.99975127
O,S,0.86834586
O,S,0.84884125
O,O,0.8260355
O,O,0.9957508
O,Q,0.9264162
O,Y,0.6091387
O,O,0.9999893
O,Q,0.9999926
O,Q,0.9754699
O,Q,0.8926316
O,Q,0.8343291
O,Q,0.9995115
O,O,0.9725441
O,Q,0.9997826
O,Y,0.52209955
O,O,0.5798314
O,Q,0.6979419
O,O,0.55629486
O,Q,0.76352066
O,Y,0.46265066
O,Q,0.8188242
O,Q,0.9013057
O,Q,0.9978599
O,Q,0.98669285
O,Q,0.9939944
O,Q,0.39414468
O,Y,0.69206715
O,I,0.5734781
O,Q,0.99763477
O,Q,0.69693995
O,Q,0.7903231
O,Q,0.96151227
O,Q,0.99999607
O,O,0.9863739
O,Q,0.9455962
O,O,0.99222445
O,Q,0.9941397
O,Q,0.97514796
O,Q,0.89965916
O,Q,0.4383436
O,Y,0.70212996
O,O,0.7154887
O,Q,0.94306856
O,O,0.9768822
O,Q,0.9969632
O,Q,0.51829857
O,Q,0.94205344
O,O,0.854589
O,Q,0.9697065
O,O,0.963675
O,Y,0.40625596
O,Q,0.9989737
O,Q,0.8441001
O,O,0.96081305
O,Q,0.9999745
O,Q,0.60937715
O,Q,0.999215
O,Q,0.8187517
O,Q,0.9882988
O,Q,0.99983406
O,Q,0.8194665
O,S,0.59877753
O,Q,0.9961528
O,Q,0.9929062
O,S,0.8869962
O,Q,0.99985456
O,Q,0.8913084
O,Q,0.98111665
O,O,0.5302989
O,Q,0.9557699
O,I,0.6878727
O,Q,0.9877757
O,Q,0.99963975
O,Q,0.75736886
O,Y,0.7139044
O,Q,0.9734282
O,Y,0.5797523
O,O,0.99991167
O,Q,0.9758848
O,S,0.93794566
O,Q,0.99664503
O,Q,0.82686406
O,Q,0.99987924
O,Q,0.9992581
O,O,0.98838335
O,Q,0.9970202
O,Q,0.5076781
O,Q,0.99996567
O,Q,0.73002595
O,O,0.7202247
O,Q,0.87796795
O,Q,0.995915
O,I,0.5456182
O,Q,0.9965313
O,Y,0.3937082
O,S,0.8533105
O,O,0.9777574
O,Q,0.99289554
O,O,0.99169606
O,Q,0.9998797
O,Q,0.9988451
O,Q,0.9912545
O,Q,0.7374025
O,Q,0.9999013
O,Q,0.8783203
O,Q,0.99991214
O,Q,0.99981374
O,O,0.5246515
O,Q,0.99674207
O,S,0.9095283
O,S,0.7834427
O,Q,0.99222857
O,Q,0.9999932
O,Q,0.96714216
O,Q,0.9839229
O,Q,0.9970156
O,S,0.39536053
O,Q,0.9655658
O,Q,0.66410774
O,Q,0.8919704
O,Q,0.9642559
O,Q,0.9400607
O,Q,0.7915776
O,Q,0.75383866
O,Q,0.9999454
O,Q,0.9665072
O,Q,0.78508675
O,Q,0.8013831
O,Q,0.99972206
O,O,0.69316715
O,Q,0.84580266
O,Q,0.92832863
O,Y,0.5264882
O,Q,0.9997762
O,S,0.9713019
O,O,0.9996946
O,Q,0.72236496
O,Q,0.99875367
O,S,0.77716964
O,Q,0.80762243
O,Y,0.48782453
O,O,0.6133166
O,S,0.5350559
O,Q,0.9999826
O,Q,0.99263567
O,O,0.9718835
O,Q,0.97875893
O,Q,0.9521182
O,Q,0.9766252
O,Q,0.9995646
O,O,0.999881
O,Q,0.9975605
O,O,0.99989223
O,Q,0.6271608
O,Y,0.7030993
O,Q,0.99831855
O,Q,0.638562
O,Y,0.5379906
O,Q,0.977777
O,Q,0.99860734
O,Q,0.9996197
O,O,0.99839216
O,Q,0.99287415
O,Q,0.80375177
O,O,0.90695107
O,Q,0.6856268
O,Q,0.99940073
O,O,0.70028156
O,O,0.96863997
O,Q,0.9991779
O,Q,0.99433523
O,Q,0.90230143
O,Q,0.99999547
O,Q,0.87464887
O,Q,0.61377984
O,Q,0.93523103
O,S,0.46398452
O,S,0.952498
O,O,0.42424268
O,Q,0.6617228
O,Q,0.555012
O,Q,0.99977046
O,Q,0.96799546
O,Q,0.9997002
O,Q,0.9944992
O,Y,0.47328514
O,Y,0.33554932
O,Q,0.9742004
O,S,0.920605
O,Q,0.9964849
O,O,0.56477195
O,Q,0.99786335
O,Q,0.93244904
O,Q,0.99275476
O,Q,0.9978235
O,O,0.9634974
O,Y,0.5813596
O,Q,0.99514693
O,Y,0.8347137
O,Q,0.99985874
O,Q,0.99998903
O,Q,0.9981926
O,O,0.9999305
O,Q,0.7238545
O,Y,0.8122487
O,Q,0.9993525
O,Q,0.9614514
O,Q,0.99998
O,S,0.73146325
O,Q,0.4455017
O,Q,0.99998903
O,Y,0.4909055
O,S,0.8963947
O,Y,0.6461815
O,Q,0.9605072
O,S,0.7469491
O,O,0.9969079
O,Q,0.90539134
O,Q,0.6054362
O,Q,0.85926384
O,Q,0.9999608
O,Q,0.9990392
O,Q,0.90872
O,O,0.93396515
O,Q,0.7204472
O,S,0.57245326
O,Q,0.9989343
O,O,0.9138186
O,S,0.48542467
O,I,0.43999243
O,Q,0.8580068
O,Q,0.5706612
O,Q,0.9978986
O,O,0.91915345
O,Q,0.48062524
O,O,0.9800413
O,Q,0.9966318
O,Q,0.5415204
O,Q,0.7360858
O,Q,0.9935009
O,Q,0.97875255
O,Y,0.877304
O,S,0.7877727
O,Y,0.5740732
O,Y,0.6080902
O,Q,0.98323166
O,Q,0.9987931
O,Q,0.6998369
O,Q,0.9398474
O,Q,0.99999225
O,O,0.9710249
O,Q,0.82918644
O,Q,0.9998529
O,O,0.9986915
O,Q,0.9196898
O,Q,0.99949086
O,Q,0.9569241
O,Q,0.9619342
O,Q,0.99997365
O,I,0.48921388
O,Q,0.8551067
O,Q,0.96261144
O,O,0.9973435
O,Q,0.75611526
O,Q,0.7249437
O,Q,0.46323317
O,Q,0.97530735
O,Q,0.99894017
O,Q,0.52603966
O,Q,0.98946023
O,Q,0.9908249
O,Q,0.9776138
O,Q,0.9979964
O,Q,0.9897411
O,Q,0.740106
O,O,0.99878734
O,Q,0.99597114
O,Q,0.9988257
O,O,0.91679966
O,Q,0.99689
O,Q,0.9963374
O,Q,0.95294696
O,Q,0.99951243
O,O,0.37330738
O,Q,0.8975514
O,S,0.9022236
O,S,0.5111925
O,Q,0.9990613
O,Q,0.40550154
O,Q,0.8203669
O,Q,0.7848163
O,Q,0.9596641
O,Q,0.6486681
O,Q,0.8153738
O,Q,0.98093766
O,S,0.7902384
O,Q,0.9144061
O,Q,0.9997048
O,I,0.39757505
O,Q,0.9997949
O,Q,0.94282424
O,Q,0.99999094
O,O,0.9934574
O,Q,0.5654274
O,Q,0.977643
O,O,0.9955
O,Q,0.99954283
O,Q,0.8131454
O,Q,0.9994294
O,Q,0.9999906
O,Q,0.99999833
O,S,0.73604035
O,Q,0.97783136
O,O,0.9999919
O,O,0.9605292
O,Q,0.98794496
O,Q,0.97745967
O,S,0.702961
O,Q,0.9703653
O,S,0.9251227
O,Q,0.9998658
O,Q,0.7368332
O,S,0.9028254
O,Q,0.963061
O,Q,0.8987916
O,O,0.7245539
O,O,0.9919968
O,Y,0.59503347
O,Q,0.60463375
O,O,0.979219
O,Y,0.47121578
O,Q,0.98614466
O,Q,0.9492507
O,Q,0.9237623
O,O,0.9895716
O,Q,0.9990119
O,Q,0.99999976
O,Q,0.89824724
O,Q,0.9996536
O,Q,0.99006873
O,O,0.75517124
O,Q,0.4820187
O,O,0.98346484
O,O,0.99920005
O,Y,0.35266653
O,O,0.6238663
O,S,0.5277963
O,Q,0.9978064
O,Q,0.790873
O,Q,0.99999225
O,O,0.9972881
O,S,0.7893948
O,O,0.9837427
O,Q,0.91743577
O,Y,0.5634391
O,S,0.92283726
O,Q,0.99939966
O,Q,0.9745598
O,S,0.8673373
O,O,0.9595555
O,O,0.9492151
O,O,0.8835733
O,O,0.6381104
O,O,0.9991358
O,O,0.5174674
O,Q,0.99280155
O,Q,0.5464154
O,O,0.9565678
O,S,0.8582889
O,Q,0.96538705
O,Q,0.9927868
O,Y,0.6374173
O,Q,0.9993813
O,Q,0.99675614
O,Q,0.9830823
O,Q,0.98009425
O,Y,0.66179657
O,Q,0.97403854
O,S,0.74098134
O,Q,0.99797004
O,S,0.6702957
O,Q,0.9984794
O,Q,0.99920636
O,O,0.76900566
O,Q,0.6657942
O,S,0.9246639
P,S,0.5167108
P,Q,0.964716
P,S,0.81805634
P,Q,0.97469586
P,Q,0.5308783
P,Y,0.7423155
P,Q,0.9877757
P,S,0.9474388
P,S,0.75715935
P,Y,0.63633114
P,S,0.9139537
P,Q,0.87362885
P,S,0.82585394
P,Y,0.9487249
P,Q,0.9971205
P,Q,0.93221474
P,S,0.35079643
P,A,0.50258166
P,S,0.9074642
P,Q,0.91826713
P,Q,0.9092946
P,S,0.85886705
P,Q,0.9430818
P,Q,0.7900681
P,Q,0.6620724
P,Y,0.43955958
P,S,0.43669438
P,S,0.8017394
P,Q,0.8152982
P,S,0.9233948
P,Y,0.81594604
P,Q,0.84061146
P,S,0.7301292
P,S,0.38789192
P,S,0.452558
P,Q,0.99484646
P,S,0.8773789
P,Y,0.7904994
P,S,0.94440323
P,Q,0.96924746
P,Q,0.9595393
P,S,0.9495094
P,S,0.49974233
P,Y,0.9609788
P,S,0.97151786
P,S,0.9186681
P,S,0.81290895
P,S,0.6915184
P,Q,0.98583335
P,Y,0.7445192
P,S,0.85514575
P,Q,0.99949324
P,S,0.93387276
P,Q,0.9885238
P,Q,0.9995122
P,S,0.7500474
P,S,0.9780813
P,S,0.8649654
P,S,0.78026754
P,Q,0.9997272
P,S,0.9094952
P,Q,0.4841647
P,S,0.83724874
P,S,0.6585283
P,S,0.8589615
P,S,0.949351
P,Q,0.69834375
P,Y,0.83075505
P,Q,0.9240048
P,Y,0.5768417
P,S,0.96052074
P,S,0.8467469
P,O,0.56570417
P,Q,0.99923956
P,Q,0.6574858
P,S,0.6387826
P,Q,0.97959316
P,S,0.9883711
P,Q,0.9990194
P,S,0.86606014
P,Q,0.4388301
P,Y,0.48484242
P,Q,0.81684846
P,Q,0.82009554
P,S,0.8990862
P,S,0.7706776
P,Q,0.6119489
P,Q,0.9991666
P,S,0.55749905
P,S,0.9073034
P,Q,0.77593684
P,Q,0.47374526
P,S,0.8472525
P,Q,0.860928
P,S,0.33422762
P,Q,0.94661963
P,Y,0.5736791
P,Q,0.9964019
P,S,0.7862295
P,S,0.8308488
P,Q,0.82507324
P,S,0.4927728
P,Q,0.99516404
P,Q,0.9931438
P,Y,0.8059518
P,S,0.73163885
P,S,0.70369184
P,S,0.8303206
P,S,0.8190734
P,S,0.807908
P,Q,0.86687005
P,Y,0.90859807
P,Q,0.926169
P,Q,0.77409244
P,S,0.9677899
P,S,0.5788444
P,Q,0.6074821
P,Q,0.3887207
P,Q,0.9998253
P,S,0.78288
P,S,0.6971803
P,Q,0.8079275
P,Q,0.9456674
P,Q,0.9998024
P,S,0.72268915
P,S,0.96671784
P,Q,0.9984452
P,Q,0.71843517
P,Q,0.9569721
P,Q,0.9866121
P,Q,0.73773676
P,S,0.9250848
P,S,0.88043016
P,Q,0.9991998
P,Q,0.8148392
P,S,0.4399898
P,S,0.8622509
P,S,0.87154543
P,S,0.88184583
P,S,0.93119377
P,Y,0.5870379
P,Q,0.9868521
P,S,0.848431
P,Y,0.7946616
P,S,0.5065749
P,S,0.5416842
P,S,0.8018705
P,Q,0.8835775
P,Q,0.9336079
P,Y,0.6586872
P,S,0.93323773
P,Q,0.5013197
P,S,0.95336944
P,Q,0.9141344
P,Q,0.9880354
P,Q,0.9659403
P,S,0.52024305
P,Y,0.5960526
P,Y,0.79790235
P,S,0.8961157
P,Q,0.9929762
P,Q,0.90450644
P,Q,0.59937125
P,S,0.8268236
P,S,0.82793486
P,Q,0.8683238
P,S,0.88760966
P,Q,0.98131716
P,Y,0.4508604
P,S,0.8802486
P,S,0.66272783
P,Q,0.78944737
P,Q,0.9370135
P,S,0.86490667
P,Q,0.9624953
P,S,0.99683595
P,S,0.8378919
P,Q,0.9334128
P,Q,0.58597857
P,Q,0.60578597
P,Q,0.9426325
P,Q,0.6339835
P,S,0.95241666
P,S,0.61368287
P,S,0.9623049
P,Q,0.999428
P,S,0.6134959
P,S,0.48877147
P,Q,0.46387884
P,S,0.6215631
P,Q,0.8066546
P,Q,0.9880802
P,Q,0.96257156
P,Q,0.9419468
P,S,0.86974895
P,Q,0.98972744
P,S,0.8534825
P,S,0.9218919
P,Q,0.85858136
P,S,0.39927873
P,S,0.54119366
P,Q,0.5035559
P,Q,0.9905753
P,S,0.9029666
P,Q,0.99108595
P,Q,0.9828584
P,S,0.92385095
P,S,0.8608303
P,S,0.92564297
P,Y,0.76556313
P,S,0.94334006
P,S,0.93805367
P,Q,0.8281002
P,S,0.92030776
P,Q,0.85965437
P,S,0.91261494
P,Q,0.87691754
P,Q,0.70013267
P,Q,0.42708844
P,Q,0.9965502
P,S,0.76080644
P,Q,0.96006066
P,Q,0.48043936
P,Q,0.8351714
P,S,0.8566124
P,Q,0.99964106
P,Q,0.9975389
P,Q,0.98869985
P,S,0.8515457
P,Q,0.9872764
P,Q,0.89539456
P,Q,0.92710793
P,S,0.7973344
P,Q,0.98520875
P,Q,0.49426818
P,S,0.91530246
P,Q,0.80896354
P,S,0.3801288
P,S,0.92927486
P,S,0.649294
P,Q,0.5785618
P,S,0.89292365
P,S,0.7561149
P,Q,0.6306627
P,S,0.7700993
P,Q,0.9564953
P,S,0.9648261
P,S,0.807747
P,Q,0.7575469
P,Q,0.9884356
P,S,0.76104885
P,Q,0.38164192
P,Q,0.89156824
P,Q,0.9892442
P,S,0.97529715
P,S,0.86034065
P,Q,0.87798446
P,Q,0.99996245
P,S,0.5247225
P,S,0.97308946
P,Q,0.8986332
P,S,0.93950164
P,Y,0.5853132
P,S,0.9840242
P,Q,0.99987745
P,Q,0.9630244
P,Q,0.8842601
P,Q,0.9998155
P,S,0.5045984
P,Q,0.99695337
P,S,0.56773674
P,Q,0.97416115
P,Q,0.80863345
P,S,0.8802884
P,S,0.9337002
P,S,0.98765546
P,Q,0.7769035
P,Q,0.9436636
P,S,0.8920993
P,Y,0.70834345
P,S,0.9671496
P,S,0.9778472
P,Q,0.9793865
P,S,0.95337075
P,Y,0.49471343
P,Y,0.9304823
P,Q,0.96906483
P,S,0.9261334
P,S,0.89883983
P,A,0.6474317
P,S,0.8758839
P,S,0.9349601
P,Q,0.9813048
P,Q,0.8022711
P,Q,0.9929911
P,S,0.8124237
P,Q,0.9574872
P,S,0.94382966
P,S,0.7019221
P,Q,0.9947148
P,Y,0.9694951
P,Q,0.99517906
P,S,0.85455453
P,S,0.7214376
P,S,0.8065951
P,S,0.60935754
P,Q,0.99566853
P,Q,0.47360975
P,Y,0.57834125
P,S,0.6822818
P,Y,0.58114135
P,Q,0.85383093
P,Q,0.38474727
P,S,0.65482867
P,Q,0.9940204
P,S,0.88501346
P,Q,0.74126405
P,S,0.9528586
P,S,0.34875074
P,S,0.9713056
P,Q,0.7993223
P,S,0.856101
P,Q,0.87772775
P,Y,0.90864944
P,Q,0.42079175
P,S,0.5826055
P,S,0.807929
P,Q,0.46849945
P,Q,0.9959038
P,Y,0.5384653
P,Q,0.9367241
P,Y,0.79399306
P,S,0.9630506
P,S,0.6877204
P,S,0.58683646
P,S,0.932086
P,Q,0.99882764
P,Q,0.970292
P,S,0.8117434
P,S,0.91541237
P,S,0.8588912
P,Q,0.9969246
P,S,0.46125805
P,Y,0.8250173
P,Q,0.72056067
P,S,0.91944844
P,Q,0.94089884
P,S,0.9638006
P,Q,0.939921
P,S,0.93239516
P,Q,0.989962
P,Q,0.88764715
P,Q,0.90610033
P,S,0.9352203
P,Q,0.9896423
P,Q,0.9963626
P,S,0.9652798
P,S,0.95261127
P,Y,0.7278769
P,S,0.6073173
P,Q,0.9675964
P,S,0.47864446
P,Q,0.9823006
P,Q,0.9963965
P,Q,0.97623026
P,Q,0.99460924
P,S,0.6649755
P,S,0.7333307
P,Q,0.64980596
P,Q,0.911506
P,S,0.9604518
P,S,0.952251
P,S,0.81324273
P,S,0.91878057
P,S,0.9431995
P,S,0.89686847
P,Q,0.9997397
P,Q,0.5203945
P,S,0.75343865
P,S,0.9525108
P,S,0.93555695
P,Y,0.39861634
P,Q,0.98755544
P,S,0.8446339
P,S,0.79427165
P,S,0.7894802
P,S,0.5281592
P,S,0.5727377
P,S,0.92271847
P,Y,0.8172675
P,S,0.8936769
P,Q,0.3955692
P,Q,0.9694605
P,S,0.8912597
P,Q,0.59864634
P,S,0.32663792
P,Y,0.88019085
P,Y,0.5724975
P,Q,0.6713039
P,Y,0.79308873
Q,Q,0.9997111
Q,Y,0.67666405
Q,Q,0.9835027
Q,Y,0.35140222
Q,Y,0.39511782
Q,Q,0.98531204
Q,Q,0.99565303
Q,Q,0.9896052
Q,Q,0.998566
Q,S,0.6007516
Q,Q,0.9781405
Q,Q,0.9470564
Q,Q,0.998844
Q,Q,0.9998282
Q,Y,0.7223026
Q,Q,0.52750856
Q,Q,0.9957104
Q,Y,0.76019794
Q,Q,0.986945
Q,Q,0.9998242
Q,Q,0.9643017
Q,Q,0.96119934
Q,Q,0.99597317
Q,I,0.5737243
Q,Q,0.99959344
Q,I,0.59005195
Q,Q,0.6851508
Q,Y,0.6739616
Q,Q,0.99898714
Q,I,0.5514972
Q,Q,0.99950886
Q,Q,0.99119383
Q,Q,0.58922607
Q,Q,0.87270445
Q,Q,0.99858546
Q,Q,0.98981243
Q,Q,0.99996877
Q,Y,0.55363744
Q,Q,0.99311984
Q,Q,0.9960995
Q,Q,0.99082667
Q,Q,0.9948591
Q,Q,0.98384005
Q,Q,0.83986974
Q,Q,0.9931351
Q,Q,0.9421935
Q,Q,0.58566153
Q,I,0.3770246
Q,Q,0.99975866
Q,Q,0.9999962
Q,Q,0.50682247
Q,I,0.6488885
Q,Q,0.99682045
Q,Q,0.9332613
Q,Q,0.9962915
Q,Q,0.9980332
Q,Y,0.5333618
Q,Q,0.9999856
Q,Q,0.8788669
Q,Y,0.4987933
Q,Y,0.6985396
Q,Q,0.99998486
Q,Q,0.9998754
Q,Q,0.99742484
Q,Q,0.9986413
Q,Q,0.99022317
Q,Y,0.7919897
Q,Q,0.9999299
Q,Y,0.36439654
Q,Q,0.99999166
Q,Q,0.5885252
Q,I,0.48690653
Q,Q,0.99976367
Q,Q,0.887724
Q,Q,0.9998932
Q,I,0.37190193
Q,Q,0.9996915
Q,Q,0.99892396
Q,Q,0.9943395
Q,Q,0.9998211
Q,Q,0.9994043
Q,S,0.8688781
Q,Q,0.9998036
Q,Q,0.99986875
Q,Q,0.8974502
Q,Y,0.36850175
Q,Q,0.99984527
Q,Q,0.9473047
Q,Q,0.8823996
Q,Q,0.7963684
Q,Q,0.99998176
Q,Q,0.99987924
Q,Q,0.997633
Q,Y,0.9052102
Q,Q,0.9684406
Q,Q,0.999918
Q,Q,0.87997526
Q,I,0.5031086
Q,Q,0.99980885
Q,Q,0.9724114
Q,Q,0.7302031
Q,Q,0.96625304
Q,Q,0.9073633
Q,Q,0.99356633
Q,Q,0.5729538
Q,Q,0.99059945
Q,Q,0.99998796
Q,Q,0.9995523
Q,Q,0.99968076
Q,Y,0.6705386
Q,Q,0.998798
Q,Y,0.51973015
Q,Q,0.9973115
Q,Q,0.9997739
Q,Q,0.9970065
Q,Q,0.5986831
Q,S,0.5276352
Q,Q,0.9835693
Q,Q,0.99615556
Q,Q,0.9985611
Q,Q,0.99998987
Q,Y,0.7751361
Q,Y,0.5097758
Q,Q,0.9705866
Q,Y,0.51007783
Q,Q,0.99989235
Q,Q,0.98127234
Q,S,0.89619493
Q,Q,0.9990433
Q,Q,0.9910451
Q,Q,0.57118785
Q,Q,0.9997285
Q,Q,0.9993343
Q,I,0.6473406
Q,Q,0.9989237
Q,Q,0.941557
Q,Q,0.99908125
Q,Q,0.99986386
Q,Q,0.99753016
Q,Q,0.99847096
Q,Q,0.99815184
Q,Q,0.9510088
Q,Q,0.9996105
Q,Y,0.5421207
Q,Q,0.92697865
Q,Y,0.7864901
Q,Q,0.9982761
Q,Q,0.83872616
Q,Y,0.7471707
Q,Q,0.38404572
Q,Q,0.999871
Q,Q,0.83349913
Q,Q,0.9999294
Q,I,0.45300868
Q,Q,0.9773793
Q,Q,0.53329206
Q,I,0.6582724
Q,Q,0.9999839
Q,Q,0.99976426
Q,Q,0.995993
Q,Q,0.9999968
Q,Q,0.9494906
Q,Y,0.6110809
Q,Q,0.75429255
Q,Q,0.56895083
Q,I,0.40505633
Q,Q,0.9400968
Q,Q,0.91172594
Q,Q,0.76737547
Q,Q,0.99978167
Q,Y,0.53870547
Q,Q,0.9985972
Q,Q,0.9989207
Q,Q,0.99984205
Q,Q,0.96439517
Q,Q,0.56371343
Q,Q,0.9931872
Q,Q,0.99905246
Q,Q,0.9824118
Q,Q,0.9996724
Q,Q,0.996808
Q,Q,0.9929711
Q,Q,0.99942696
Q,Y,0.44890183
Q,Q,0.9998505
Q,Q,0.99720687
Q,Q,0.999762
Q,Q,0.99968946
Q,Q,0.99619246
Q,I,0.40713525
Q,Q,0.9995455
Q,I,0.4423641
Q,Q,0.99424815
Q,I,0.6180001
Q,Q,0.9999279
Q,Y,0.5706207
Q,Q,0.9981621
Q,Q,0.9932595
Q,Q,0.9999318
Q,Q,0.994294
Q,Q,0.99948657
Q,Q,0.6464414
Q,Q,0.99990594
Q,Q,0.99945873
Q,Q,0.70868367
Q,Y,0.56263256
Q,Q,0.9997992
Q,O,0.6770637
Q,Q,0.99533683
Q,Q,0.99926275
Q,Q,0.9990351
Q,Q,0.9966781
Q,Q,0.9993882
Q,Q,0.9998282
Q,Q,0.9999156
Q,Q,0.99948764
Q,Q,0.83287656
Q,I,0.5913462
Q,Q,0.49713793
Q,Q,0.80929697
Q,Q,0.996514
Q,Q,0.97378135
Q,Q,0.73828006
Q,Y,0.52206933
Q,Q,0.99942786
Q,Q,0.99995303
Q,I,0.5749522
Q,Q,0.99998426
Q,Q,0.9987453
Q,I,0.6234156
Q,Y,0.6854306
Q,Y,0.5915548
Q,Q,0.9993274
Q,Q,0.99994755
Q,Q,0.9983582
Q,Q,0.67123985
Q,Q,0.97693115
Q,Y,0.70143867
Q,Q,0.90841526
Q,I,0.66878885
Q,Q,0.99653435
Q,Q,0.9995357
Q,Q,0.97794
Q,Q,0.99668103
Q,Q,0.9934277
Q,I,0.6114538
Q,Q,0.9711114
Q,Q,0.86376214
Q,Q,0.98840827
Q,Q,0.9754636
Q,Q,0.9317809
Q,Y,0.6652382
Q,S,0.5445168
Q,Q,0.99940574
Q,Q,0.8772302
Q,Y,0.5885793
Q,I,0.62429464
Q,Q,0.9988558
Q,Q,0.9800874
Q,Q,0.7173387
Q,Q,0.9999956
Q,Q,0.98952454
Q,Q,0.9881039
Q,Q,0.9999256
Q,Q,0.63263524
Q,Q,0.99971837
Q,Y,0.60080737
Q,Q,0.9656348
Q,Q,0.9530366
Q,Q,0.6948638
Q,Q,0.5830476
Q,Q,0.9994929
